SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,TRAVEL_TIME_HOURS,TRAVEL_TIME_MINUTES,VALIDITY,MEASUREMENT_TYPE,PERIOD,FIRST_MOTION,MAXIMUM_HEIGHT,HORIZONTAL_INUNDATION,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE
2439,26231,2004,12,26,60,SRI LANKA,,IBRAL NAGAR NALALEVI,8.661204,81.21674,,,,10,,,4.45,,,,,,,,77,,,
2439,26232,2004,12,26,60,SRI LANKA,,IBRAL NAGAR NALALEVI,8.661829,81.2165,,,,10,,,3.8,,,,,,,,43,,,
2439,26233,2004,12,26,60,SRI LANKA,,"KUCHCHAVELI, SOUTHEAST OF (2KM)",8.790385,81.12103,,,,10,,,3.35,,,,,,,,20,,,
2439,26234,2004,12,26,60,SRI LANKA,,MANKERI,8.013957,81.48953,,,,10,,,5.5,134.7,,,,,,,31,,,
2439,26235,2004,12,26,60,SRI LANKA,,KALMUNAI KUDDI,7.405348,81.84164,,,,10,,,6.2,210,,,,,,,5,,,
2439,26236,2004,12,26,60,SRI LANKA,,KALMUNAI KUDDI,7.422988,81.83044,,,,10,,,7,110,,,,,,,49,,,
2439,26237,2004,12,26,60,SRI LANKA,,MORATUWA,6.76245,79.88353,,,,10,,,3.56,,,,,,,,65,,,
2439,26238,2004,12,26,60,SRI LANKA,,KORALAWELLA,6.749667,79.88879,,,,10,,,4.55,,,,,,,,76,,,
2439,26239,2004,12,26,60,SRI LANKA,,WADDUWA,6.673167,79.9211,,,,10,,,3.61,,,,,,,,91,,,
2439,26240,2004,12,26,60,SRI LANKA,,HAMBANTOTA,6.12845,81.12752,,,,5,,,11,,,,,,,,8,,,
2439,26241,2004,12,26,60,SRI LANKA,,HAMBANTOTA,6.12845,81.12752,,,,10,,,6.1,,,,,,,,69,,,
2439,25959,2004,12,26,60,MADAGASCAR,,ANTALAHA,-14.90037,50.28148,,,,5,,,2.3,28,,,,,,,111,,,
2439,26953,2004,12,26,60,YEMEN,,SHAZHOR,12.47117,54.41113,,,,5,,,5.7,27.2,,,,,,1,59,,2,1
2439,26954,2004,12,26,60,YEMEN,,HADIBOH,12.65653,54.02516,,,,5,,,2.15,11.8,,,,,,,36,,,
2439,9728,2004,12,26,60,MALDIVES,,"LAAMU ATOLL, FONADHOO IS.",1.832,73.503,,,,4,,,3.3,50,,,,,,,32,,,
2439,9741,2004,12,26,60,MALDIVES,,"NORTH MALE ATOLL, FISH FACTORY",4.249,73.537,,,,4,,,1.5,10,,,,,,,92,,,
2439,9677,2004,12,26,60,SRI LANKA,,PAIYAGALA,6.532,79.978,,,,4,,,6,,,,,,,,30,,,
2439,9681,2004,12,26,60,SRI LANKA,,ABALANGODA,6.246,80.047,,,,4,,,6,,,,,,,,77,,,
2439,9691,2004,12,26,60,SRI LANKA,,WELIGAMA/KAMBURUGAMU,5.972,80.431,,,,4,,,4,,,,,,,,105,,,
2439,26252,2004,12,26,60,SRI LANKA,,THIRANAGAMA,6.11065,80.12357,,,,10,,,4.55,,,,,,,,99,,,
2439,26253,2004,12,26,60,SRI LANKA,,HIKKADUWA,6.07736,80.06159,,,,5,,,,34,,,,,,,48,,,
2439,26284,2004,12,26,60,SRI LANKA,,GALBOKKA,6.323317,80.03091,,,,4,,,4.26,,,,,,,,109,,,
2439,26285,2004,12,26,60,SRI LANKA,,SEENIGAMA,6.1661,80.08908,,,,4,,,5.05,,,,,,,,52,,,
2439,26286,2004,12,26,60,SRI LANKA,,DEHIWALA,6.877667,79.8564,,,,4,,,3.48,,,,,,,,53,,,
2439,26287,2004,12,26,60,SRI LANKA,,PANADURA,6.715483,79.90334,,,,4,,,4.24,,,,,,,,28,,,
2439,26288,2004,12,26,60,SRI LANKA,,PINNATARA,6.689667,79.91306,,,,5,,,3.47,,,,,,,,59,,,
2439,26289,2004,12,26,60,SRI LANKA,,PINNATARA,6.689667,79.91306,,,,4,,,4.15,,,,,,,,98,,,
2439,26290,2004,12,26,60,SRI LANKA,,KALUTARA,6.60845,79.948,,,,5,,,3.87,,,,,,,,41,,,
2439,26213,2004,12,26,60,SRI LANKA,,TRINCOMALEE,8.618075,81.21845,,,,10,,,4.4,,,,,,,,76,,,
2439,26214,2004,12,26,60,SRI LANKA,,TRINCOMALEE,8.561729,81.24202,,,,10,,,2.7,,,,,,,,77,,,
2439,26215,2004,12,26,60,SRI LANKA,,TRINCOMALEE,8.561729,81.24202,,,,5,,,2.4,,,,,,,,31,,,
2439,26736,2004,12,26,60,INDONESIA,ACEH,"ULEELHEULE, SUMATRA",5.5558,95.2843,,,,4,,,9,4000,,,,,,3,11,,,
2439,26216,2004,12,26,60,SRI LANKA,,TRINCOMALEE,8.561729,81.24202,,,,10,,,5.9,,,,,,,,74,,,
2439,26217,2004,12,26,60,SRI LANKA,,TRINCOMALEE (MILITARY CHECKPOINT),8.563063,81.23478,,,,10,,,2.5,,,,,,,,36,,,
2439,26218,2004,12,26,60,SRI LANKA,,TRINCOMALEE,8.579356,81.2138,,,,10,,,3.2,,,,,,,,40,,,
2439,26219,2004,12,26,60,SRI LANKA,,CHINA BAY-KINNAYA,8.503758,81.19094,,,,10,,,2.8,,,,,,,,70,,,
2439,26220,2004,12,26,60,SRI LANKA,,CHINA BAY-MUTUR,8.492397,81.19206,,,,10,,,3.35,,,,,,,,48,,,
2439,26221,2004,12,26,60,SRI LANKA,,CHINA BAY-MUTUR,8.463147,81.26444,,,,10,,,3.25,,,,,,,,98,,,
2439,26222,2004,12,26,60,SRI LANKA,,N OF BATTICALOA,7.744343,81.69267,,,,10,,,2.7,,,,,,,,67,,,
2439,26223,2004,12,26,60,SRI LANKA,,KATTATIVU,7.68633,81.74025,,,,10,,,3.7,,,,,,,,71,,,
2439,26400,2004,12,26,60,INDONESIA,ACEH,"E OF BANDA ACEH, SUMATRA",5.65125,95.4231,,,,5,,,8,4000,,,,,,3,3,,,
2439,26735,2004,12,26,60,INDONESIA,ACEH,"KREUNG RAYA, SUMATRA",5.589153,95.36097,,,,4,,,5,1000,,,,,,1,87,,,
2439,26339,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINTE-ROSE,-21.1256,55.7869,,,,4,,,1.95,,,,,,,,4,,,
2439,26340,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINTE-ROSE,-21.1253,55.7878,,,,4,,,2,,,,,,,,51,,,
2439,26341,2004,12,26,60,SRI LANKA,,KALUTARA,6.60845,79.948,,,,5,,,,,,,,,15,3,72,1,,1
2439,26385,2004,12,26,60,INDIA,TAMIL NADU,"KANNIYAKUMARI, KOLACHEL",8.17,77.24,,,,1,,,,,,,300,3,,,60,,,
2439,9663,2004,12,26,60,MYANMAR (BURMA),,"THIRIMYAING QUARTER, KAWTHAUNG",10.001,98.535,,,,5,,,2.6,,,,8,1,,1,50,2,,
2439,26836,2004,12,26,60,MYANMAR (BURMA),,AYEYARWADDY DELTA,,,,,,5,,,,,50,1,32,1,,1,25,3,,
2439,26837,2004,12,26,60,MYANMAR (BURMA),,RAKINE,,,,,,5,,,,,,,21,1,,,86,,,
2439,26333,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0557,55.2235,,,,5,,,1.3,,,,,,,,57,,,
2439,26334,2004,12,26,60,REUNION (FRENCH TERRITORY),,LE PORT,-20.9333,55.3242,,,,5,,,2.74,,,,,,,,20,,,
2439,26335,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-LEU,-21.1683,55.2861,,,,4,,,1.1,,,,,,,,49,,,
2439,26336,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-PIERRE,-21.345,55.4771,,,,4,,,1.4,,,,,,,,28,,,
2439,26337,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-PIERRE,-21.3443,55.4765,,,,4,,,0.8,,,,,,,,29,,,
2439,26338,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-PIERRE,-21.3441,55.4754,,,,4,,,0.5,,,,,,,,6,,,
2439,15973,2004,12,26,60,INDONESIA,ACEH,"ACEH, SUMATRA",5.595,95.371,,,,5,,,11.3,,,,,,,,104,,,
2439,15974,2004,12,26,60,INDONESIA,ACEH,"ACEH, SUMATRA",5.561,95.311,,,,5,,,11.5,,,,,,,,36,,,
2439,15975,2004,12,26,60,INDONESIA,ACEH,"ACEH, SUMATRA",5.565,95.317,,,,5,,,11.5,,,,,,,,26,,,
2439,15976,2004,12,26,60,INDONESIA,ACEH,"ACEH, SUMATRA",5.55,95.307,,,,5,,,11.5,,,,,,,,36,,,
2439,26200,2004,12,26,60,KENYA,,NGOMENI PENINSULA,-3.01516111,40.18338426,,,,5,,,3,43,,,,,,,47,,,
2439,26201,2004,12,26,60,INDIA,TAMIL NADU,"CHENNAI, CHERAIN NAGAR",13.17033333,80.31341667,,,,5,,,4,200,,,,,,,26,1,,
2439,26202,2004,12,26,60,INDIA,TAMIL NADU,"PONDICHERRY, CHINAPATTAM",12.00963889,79.85402778,,,,5,,,5,2000,,,51,2,,,46,1,,
2439,26203,2004,12,26,60,INDIA,TAMIL NADU,"CUDDALORE, TALENGUDA",11.76505556,79.79436111,,,,5,,,6,1000,,,,,,,55,1,,
2439,26204,2004,12,26,60,INDIA,TAMIL NADU,"CUDDALORE, DEVANAMKUPPAM",11.7385,79.78805556,,,,5,,,7,1000,,,,,,,29,1,,
2439,26205,2004,12,26,60,INDIA,TAMIL NADU,"CUDDALORE, KUDDUKULLAM",11.52536111,79.76305556,,,,5,,,9,500,,,,,,,14,,,1
2439,26206,2004,12,26,60,INDIA,TAMIL NADU,"NAGAPATTINAM , BEACH",10.78208333,79.85161111,,,,5,,,12,3000,,,,,,,7,1,,
2439,26309,2004,12,26,60,MAURITIUS,,"GRAND BAIE, RODRIGUES",-19.6748,63.4491,,,,5,,,1.99,451,,,,,,,77,,,
2439,26310,2004,12,26,60,MAURITIUS,,"GRAND BAIE, RODRIGUES",-19.6738,63.4492,,,,4,,,1.73,,,,,,,,91,,,
2439,26311,2004,12,26,60,MAURITIUS,,"GRAND BAIE, RODRIGUES",-19.6738,63.4492,,,,4,,,2.15,,,,,,,,69,,,
2439,26312,2004,12,26,60,MAURITIUS,,"GRAND BAIE, RODRIGUES",-19.6738,63.4492,,,,4,,,2.43,,,,,,,,39,,,
2439,26313,2004,12,26,60,MAURITIUS,,"COTTON BAY, RODRIGUES",-19.6852,63.4963,,,,5,,,1.9,,,,,,,,37,,,
2439,26314,2004,12,26,60,MAURITIUS,,"COTTON BAY, RODRIGUES",-19.685,63.4963,,,,5,,,1.07,147,,,,,,,42,,,
2439,26315,2004,12,26,60,MAURITIUS,,"SAINT-FRANCOIS, RODRIGUES",-19.7026,63.4959,,,,4,,,2.7,,,,,,,,103,,,
2439,26316,2004,12,26,60,MAURITIUS,,"SAINT-FRANCOIS, RODRIGUES",-19.7026,63.4959,,,,5,,,1.16,,,,,,,,4,,,
2439,26317,2004,12,26,60,MAURITIUS,,"PETIT GRAVIER, RODRIGUES",-19.7286,63.4847,,,,4,,,2.6,,,,,,,,18,,,
2439,26318,2004,12,26,60,MAURITIUS,,"PETIT GRAVIER, RODRIGUES",-19.7279,63.4842,,,,4,,,2.88,,,,,,,,35,,,
2439,26935,2004,12,26,60,YEMEN,,ARHER QARIYAH,12.64378,54.23122,,,,5,,,1.74,12,,,,,,,111,,,
2439,26936,2004,12,26,60,YEMEN,,HAMHARITEN,12.60813,54.31507,,,,5,,,1.69,30.1,,,,,,,109,,,
2439,26937,2004,12,26,60,YEMEN,,BEDHOOLA,12.32906,54.00783,,,,5,,,3.87,8.2,,,,,,,105,,,
2439,26938,2004,12,26,60,YEMEN,,BEDHOOLA,12.32917,54.00726,,,,5,,,3.37,10.4,,,,,,,3,,,
2439,26939,2004,12,26,60,YEMEN,,BEDHOOLA,12.32952,54.00735,,,,4,,,1.97,50.5,,,,,,,1,,,
2439,26940,2004,12,26,60,YEMEN,,BEDHOOLA,12.33822,54.02038,,,,5,,,3.75,37,,,,,,,57,,,
2439,26941,2004,12,26,60,YEMEN,,ABADHAR,12.35276,54.06333,,,,5,,,2.81,18.8,,,,,,,11,,,
2439,26942,2004,12,26,60,YEMEN,,MAHFARHAN,12.40991,54.22666,,,,4,,,3.97,203.7,,,,,,,96,,,
2439,26943,2004,12,26,60,YEMEN,,MAHFARHAN,12.40983,54.22685,,,,5,,,4.17,224,,,,,,1,46,,50,1
2439,26944,2004,12,26,60,YEMEN,,MAHFARHAN,12.40872,54.22781,,,,4,,,3.14,105.6,,,,,,,42,,,
2439,26945,2004,12,26,60,YEMEN,,MAHFARHAN,12.40834,54.22682,,,,5,,,3.44,223.8,,,,,,,28,,,
2439,26946,2004,12,26,60,YEMEN,,QALANSIYAH,12.68991,53.48402,,,,5,,,2.42,15.9,,,1,1,,,95,,,
2439,26947,2004,12,26,60,YEMEN,,SHOAAB,12.5508,53.38595,,,,5,,,2.64,18,,,,,,,9,,,
2439,26948,2004,12,26,60,YEMEN,,GHEBBAT,12.61063,53.78388,,,,5,,,2.44,27.6,,,,,,,14,,,
2439,26949,2004,12,26,60,YEMEN,,GHEBBAT,12.61031,53.78379,,,,4,,,0.84,64.5,,,,,,,96,,,
2439,26950,2004,12,26,60,YEMEN,,DAIHAM,12.60909,53.85832,,,,5,,,1.93,14.3,,,,,,,90,,,
2439,26951,2004,12,26,60,YEMEN,,"RAS ARSAL, SOCOTRA ISLAND",,,,,,5,,,2,26.5,,,,,,,8,,,
2439,26952,2004,12,26,60,YEMEN,,SHAZHOR,12.46983,54.41071,,,,5,,,6.11,132.4,,,,,,,35,,,
2439,26242,2004,12,26,60,SRI LANKA,,NONAGAMA,6.09375,80.98835,,,,10,,,8.71,,,,,,,,69,,,
2439,26243,2004,12,26,60,SRI LANKA,,TANGALLA,6.029367,80.79562,,,,10,,,3.24,,,,,,,,46,,,
2439,26244,2004,12,26,60,SRI LANKA,,TANGALLA,6.01163,80.47717,,,,10,,,7.9,14.8,,,,,,,107,,,
2439,26245,2004,12,26,60,SRI LANKA,,KAMBURUGAMA,5.94005,80.49195,,,,10,,,2.4,,,,,,,,95,,,
2439,26246,2004,12,26,60,SRI LANKA,,WELIGAMA,5.968984,80.44682,,,,10,,,2.73,,,,,,,1,18,,,1
2439,26247,2004,12,26,60,SRI LANKA,,GALLE,6.009734,80.24915,,,,10,,,5.24,,,,,,,,35,,,
2439,26248,2004,12,26,60,SRI LANKA,,DODANDUWA,6.083717,80.14692,,,,10,,,3.6,,,,,,,,65,,,
2439,26249,2004,12,26,60,SRI LANKA,,HIKKADUWA,6.127517,80.10413,,,,10,,,4.2,,,,,,,,86,,,
2439,26251,2004,12,26,60,SRI LANKA,,THIRANAGAMA,6.11065,80.12357,,,,5,,,6.81,,,,,,,,87,,,
2439,26291,2004,12,26,60,SRI LANKA,,KALUTARA,6.60845,79.948,,,,4,,,3.82,,,,,,,,66,,,
2439,26292,2004,12,26,60,SRI LANKA,,PAYAGALA,6.521217,79.97835,,,,4,,,5.04,,,,,,,1,6,1,,
2439,26293,2004,12,26,60,SRI LANKA,,YALA,6.16639,81.25503,,,,5,,,12.5,390,,,,,,1,50,,,1
2439,26294,2004,12,26,60,SRI LANKA,,YALA,6.16639,81.25503,,,,4,,,4.65,390,,,,,,1,78,,,1
2439,26295,2004,12,26,60,SRI LANKA,,BOOSA,6.04776,80.09014,,,,4,,,1.5,30,,,,,,1,105,,,1
2439,26296,2004,12,26,60,SRI LANKA,,BOOSA,6.04776,80.09014,,,,4,,,2.5,,,,,,,1,96,1,,
2439,26297,2004,12,26,60,SRI LANKA,,TELWATTE,6.11096,80.04268,,,,4,,,,108,,,,,,,53,1,,
2439,26298,2004,12,26,60,SRI LANKA,,WELLAWATTA,6.52588,79.51413,,,,4,,,1.5,30.7,,,,,,,10,,,
2439,26299,2004,12,26,60,SRI LANKA,,KATUKURUNDA,6.33359,79.57682,,,,4,,,,61,,,,,,,80,,,
2439,26300,2004,12,26,60,SRI LANKA,,KATTANKUDY,7.683333,81.733333,,,,5,,,,,,,,,,1,59,1,,
2439,26301,2004,12,26,60,SRI LANKA,,NINTAVUR,7.00588056,81.00222222,,,,5,,,,,,,,,,,77,,,
2439,26302,2004,12,26,60,SRI LANKA,,PERALIYA,6.147222,80.110228,,,,5,,,,,,,,,,1,3,,,
2439,26303,2004,12,26,60,SRI LANKA,,NILAVELI,8.683333,81.2,,,,5,,,,,,,,,,1,106,1,,
2439,26304,2004,12,26,60,MAURITIUS,,"ANSE-AUX-ANGLAIS, RODRIGUES",-19.6751,63.4328,,,,4,,,1.72,,,,,,,,67,,,
2439,26305,2004,12,26,60,MAURITIUS,,"PORT MATHURIN, RODRIGUES",-19.684,63.4186,,,,4,,,1.52,,,,,,,,101,,,
2439,26306,2004,12,26,60,MAURITIUS,,"PORT MATHURIN, RODRIGUES",-19.6809,63.4197,,,,5,,,1.59,334,,,,,,,81,,,
2439,26307,2004,12,26,60,MAURITIUS,,"PORT MATHURIN, RODRIGUES",-19.6795,63.4239,,,,5,,,1.64,85,,,,,,,10,,,
2439,26308,2004,12,26,60,MAURITIUS,,"PORT MATHURIN, RODRIGUES",-19.68,63.4214,,,,4,,,1.76,,,,,,,,3,,,
2439,26224,2004,12,26,60,SRI LANKA,,KARATIVU,7.364405,81.85432,,,,10,,,4.85,,,,,,,,27,,,
2439,26225,2004,12,26,60,SRI LANKA,,NINTO,7.343535,81.86083,,,,10,,,4.5,,,,,,,,62,,,
2439,9091,2004,12,26,60,THAILAND,,KRABI,8.07,98.87,2,46,,2,,F,0.84,,,,,,,,97,,,
2439,6905,2004,12,26,89,CHILE,CONCEPCION,TALCAHUANO,-36.6953,-73.1063,24,36,,2,,,0.22,,,,,,,,93,,,
2439,6906,2004,12,26,89,CHILE,VALDIVIA,CORRAL,-39.8783,-73.4228,24,50,,2,,,0.15,,,,,,,,91,,,
2439,6907,2004,12,26,89,CHILE,CHILOE,PUNTA CORONA,-41.783,-73.88,,,,2,20,,0.03,,,,,,,,8,,,
2439,6908,2004,12,26,89,CHILE,ANTARCTICA CHILENA,PUERTO WILLIAMS,-54.933,-67.633,,,,2,,,0.15,,,,,,,,99,,,
2439,7282,2004,12,26,60,INDONESIA,ACEH,"WEST COAST OF ACEH, SUMATRA",5.443,95.24,,,,5,,,19.96,,,,,,,,90,,,
2439,7315,2004,12,26,60,INDONESIA,ACEH,"WEST COAST OF ACEH, SUMATRA",5.459,95.246,,,,5,,,27.28,,,,,,,,73,,,
2439,7316,2004,12,26,60,INDONESIA,ACEH,"WEST COAST OF ACEH, SUMATRA",5.452,95.242,,,,4,,,30.4,,,,,,,,39,,,
2439,7317,2004,12,26,60,INDONESIA,ACEH,"WEST COAST OF ACEH, SUMATRA",5.452,95.243,,,,4,,,15.77,,,,,,,,37,,,
2439,7318,2004,12,26,60,INDONESIA,ACEH,"WEST COAST OF ACEH, SUMATRA",5.45,95.243,,,,4,,,20.07,,,,,,,,67,,,
2439,7121,2004,12,26,81,NEW ZEALAND,,GISBORNE,-38.6754,178.023,18,6,,2,47,,0.39,,,,,,,,80,,,
2439,7122,2004,12,26,81,NEW ZEALAND,,JACKSON BAY,-43.975,168.616,18,18,,2,26,,0.91,,,,,,,,57,,,
2439,7123,2004,12,26,81,NEW ZEALAND,,WAITEMATA,-36.811,175.007,25,18,,2,55,,0.08,,,,,,,,24,,,
2439,7124,2004,12,26,81,NEW ZEALAND,WELLINGTON,WELLINGTON,-41.2846,174.7791,24,18,,2,31,,0.24,,,,,,,,57,,,
2439,7126,2004,12,26,81,NEW ZEALAND,CANTERBURY,LYTTELTON,-43.6058,172.7222,25,0,,2,54,,0.48,,,,,,,,108,,,
2439,7127,2004,12,26,81,NEW ZEALAND,,PORT NAPIER,-39.4757,176.9201,21,12,,2,34,,0.61,,,,,,,,72,,,
2439,7129,2004,12,26,81,NEW ZEALAND,,TAURANGA,-37.725,176.157,25,12,,2,70,,0.1,,,,,,,,26,,,
2439,7242,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.548,95.316,,,,4,,,4.73,,,,,,,,50,,,
2439,7243,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.548,95.315,,,,4,,,5.16,,,,,,,,49,,,
2439,7244,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.548,95.314,,,,4,,,5.56,,,,,,,,45,,,
2439,7245,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.548,95.313,,,,4,,,5.55,,,,,,,,102,,,
2439,7246,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.549,95.313,,,,4,,,5.53,,,,,,,,83,,,
2439,7247,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.549,95.312,,,,4,,,5.61,,,,,,,,39,,,
2439,7255,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.553,95.315,,,,4,,,5.48,,,,,,,,80,,,
2439,7256,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.553,95.315,,,,4,,,5.52,,,,,,,,86,,,
2439,7257,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.553,95.315,,,,4,,,5.35,,,,,,,,15,,,
2439,7258,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.549,95.311,,,,4,,,5.98,,,,,,,,69,,,
2439,7269,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.549,95.306,,,,4,,,6.43,,,,,,,,37,,,
2439,7270,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.551,95.307,,,,4,,,5.87,,,,,,,,6,,,
2439,7271,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.55,95.308,,,,4,,,6.78,,,,,,,,47,,,
2439,7272,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.559,95.284,,,,4,,,12.19,,,,,,,,42,,,
2439,7273,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.549,95.311,,,,4,,,6.21,,,,,,,,111,,,
2439,7274,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.542,95.285,,,,4,,,5.04,,,,,,,,93,,,
2439,7275,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.541,95.287,,,,4,,,6.87,,,,,,,,62,,,
2439,7262,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.554,95.319,,,,4,,,5.01,,,,,,,,6,,,
2439,7263,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.551,95.304,,,,4,,,7.04,,,,,,,,32,,,
2439,7264,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.551,95.304,,,,4,,,6.26,,,,,,,,21,,,
2439,7249,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.553,95.317,,,,4,,,4.7,,,,,,,,26,,,
2439,7250,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.553,95.316,,,,4,,,4.68,,,,,,,,13,,,
2439,7251,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.553,95.316,,,,4,,,4.79,,,,,,,,67,,,
2439,7252,2004,12,26,60,INDONESIA,ACEH,"CENTER OF BANDA ACEH, SUMATRA",5.553,95.316,,,,4,,,5.49,,,,,,,,43,,,
2439,28733,2004,12,26,70,GHANA,,TAKORADI,4.88,-1.74,24,39,,2,,F,0.21,,,,,,,,108,,,
2439,26319,2004,12,26,60,MAURITIUS,,"PETIT GRAVIER, RODRIGUES",-19.7281,63.4833,,,,5,,,1.54,,,,,,,,68,,,
2439,26320,2004,12,26,60,MAURITIUS,,"PETIT GRAVIER, RODRIGUES",-19.7289,63.4825,,,,9,,,3.8,24,,,,,,,1,,,
2439,26321,2004,12,26,60,MAURITIUS,,"RIVIERE COCOS, RODRIGUES",-19.7443,63.409,,,,5,,,1,,,,,,,,77,,,
2439,26322,2004,12,26,60,MAURITIUS,,"ANSE GOELANDS, RODRIGUES",-19.7072,63.3793,,,,5,,,1,,,,,,,,91,,,
2439,26323,2004,12,26,60,MAURITIUS,,"BAIE-AUX-HUITRES, RODRIGUES",-19.6912,63.4074,,,,5,,,2.15,191,,,,,,,101,,,
2439,26324,2004,12,26,60,MAURITIUS,,"GRANDE BAIE, RODRIGUES",-20.0005,57.5815,,,,5,,,1,,,,,,,,94,,,
2439,26325,2004,12,26,60,MAURITIUS,,BELLE MARE,-20.1604,57.7589,,,,5,,,1.34,,,,,,,,21,,,
2439,26326,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINTE-MARIE,-20.893,55.5359,,,,5,,,2.03,,,,,,0.5,1,55,,,
2439,26327,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0522,55.2231,,,,5,,,2,,,,,,,,109,,,
2439,26328,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0526,55.2235,,,,5,,,2.44,,,,,,0.15,1,49,,,
2439,26329,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0531,55.2238,,,,4,,,1,,,,,,,,69,,,
2439,26330,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0546,55.2247,,,,4,,,1.3,,,,,,,,64,,,
2439,26331,2004,12,26,60,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0555,55.2244,,,,4,,,1.3,,,,,,,,10,,,
2439,9340,2004,12,26,60,TANZANIA,,ZANZIBAR,-6.15,39.18,9,41,,2,,R,0.36,,,,,,,,4,,,
2439,26185,2004,12,26,60,INDIA,ANDAMAN AND NICOBAR,SOUTH ANDAMAN,11.64208333,92.74861667,,,,5,,,2.3,,,,,,,,25,,,
2439,26186,2004,12,26,60,INDIA,ANDAMAN AND NICOBAR,SOUTH ANDAMAN,11.55525,92.73241667,,,,5,,,3.03,,,,,,,,68,,,
2439,26187,2004,12,26,60,INDIA,ANDAMAN AND NICOBAR,SOUTH ANDAMAN,11.52791667,92.72561667,,,,5,,,3.98,,,,,,,,26,,,
2439,26188,2004,12,26,60,INDIA,ANDAMAN AND NICOBAR,SOUTH ANDAMAN,11.49745,92.7062,,,,5,,,6.11,,,,,,,,75,,,
2439,26189,2004,12,26,60,INDIA,ANDAMAN AND NICOBAR,SOUTH ANDAMAN,11.49045,92.71111667,,,,5,,,2.46,,,,,,,,108,,,
2439,26197,2004,12,26,60,KENYA,,SHAURI MAYO BEACH,-3.78623333,39.83356481,,,,5,,,0.5,,,,,,,,89,,,
2439,26198,2004,12,26,60,KENYA,,GOSHI ESTUARY,-3.63796944,39.83356481,,,,5,,,,,,,,,,,69,,,
2439,26199,2004,12,26,60,KENYA,,KILIFI BEACH,-3.62585,39.86690741,,,,5,,,0.7,3,,,,,,,83,,,
2439,25945,2004,12,26,60,SOMALIA,,XAAFUUN,10.42185,51.25931,,,,4,,,3.43,149.8,,,,,,,3,,,
